State,Year,Quarter,District,Code,Transactions,Amount (INR),ATV (INR),Registered Users,App Opens
Tamil Nadu,2018,2,Tiruchirappalli,TN29,245903,507249777.4,2062.804347,91156,0
Tamil Nadu,2018,2,Tirunelveli,TN30,78667,174732671.1,2221.168611,40760,0
Tamil Nadu,2018,2,Tirupathur,TN31,58068,115249602.3,1984.735178,36233,0
Tamil Nadu,2018,2,Tiruppur,TN32,391330,829169121.1,2118.848852,128535,0
Tamil Nadu,2018,2,Tiruvannamalai,TN34,103318,171723407.4,1662.086059,58386,0
Tamil Nadu,2018,2,Vellore,TN36,130871,264336044.7,2019.821387,60166,0
Tamil Nadu,2018,2,Viluppuram,TN37,90084,170473508.7,1892.383872,45050,0
Tamil Nadu,2018,2,Virudhunagar,TN38,65145,129048297.7,1980.939407,40179,0
Tamil Nadu,2018,3,Ariyalur,TN01,38743,96680828.68,2495.439916,19441,0
Tamil Nadu,2018,3,Chengalpattu,TN02,1337462,2362109206,1766.113135,368413,0
Tamil Nadu,2018,3,Chennai,TN03,5887343,10122319547,1719.335793,511138,0
Tamil Nadu,2018,3,Coimbatore,TN04,1469560,2559173878,1741.455863,318461,0
Tamil Nadu,2018,3,Cuddalore,TN05,187987,378478273.9,2013.321527,84632,0
Tamil Nadu,2018,3,Dharmapuri,TN06,147916,329348880.6,2226.594017,67318,0
Tamil Nadu,2018,3,Dindigul,TN07,169183,369315588,2182.935567,68304,0
Tamil Nadu,2018,3,Erode,TN08,266272,545919227.8,2050.231447,101492,0
Tamil Nadu,2018,3,Kallakkurichi,TN09,74082,159528291.1,2153.401515,42462,0
Tamil Nadu,2018,3,Kancheepuram,TN10,766192,1416878619,1849.247472,239985,0
Tamil Nadu,2018,3,Kanniyakumari,TN11,98676,207727735,2105.14953,54637,0
Tamil Nadu,2018,3,Karur,TN12,96467,215593652.7,2234.895381,36648,0
Tamil Nadu,2018,3,Krishnagiri,TN13,421247,853575950.9,2026.307489,128769,0
Tamil Nadu,2018,3,Madurai,TN14,322515,702347696.9,2177.721027,138064,0
Tamil Nadu,2018,3,Nagapattinam,TN16,62869,130013330.1,2068.003786,32391,0
Tamil Nadu,2018,3,Namakkal,TN17,226575,464581650.1,2050.454155,72500,0
Tamil Nadu,2018,3,Perambalur,TN19,30141,63352508.74,2101.871495,16465,0
Tamil Nadu,2018,3,Pudukkottai,TN20,88258,194004461.9,2198.151577,33467,0
Tamil Nadu,2018,3,Ramanathapuram,TN21,60779,131442381.6,2162.628236,29985,0
Tamil Nadu,2018,3,Ranipet,TN22,104100,201826720.7,1938.777336,55677,0
Tamil Nadu,2018,3,Salem,TN23,484460,980781000.4,2024.48293,164489,0
Tamil Nadu,2018,3,Sivaganga,TN24,83843,201469521.9,2402.937895,34866,0
Tamil Nadu,2018,3,Tenkasi,TN25,79752,137939888.6,1729.6104,30847,0
Tamil Nadu,2018,3,Thanjavur,TN26,278585,420498499.7,1509.408258,70116,0
Tamil Nadu,2018,3,The Nilgiris,TN18,103580,182889097.7,1765.679645,25275,0
Tamil Nadu,2018,3,Theni,TN27,74842,164986425,2204.463069,36969,0
Tamil Nadu,2018,3,Thiruvallur,TN33,957503,1926378415,2011.877158,381620,0
Tamil Nadu,2018,3,Thiruvarur,TN35,45989,92064901.76,2001.889621,23350,0
Tamil Nadu,2018,3,Thoothukkudi,TN28,89821,169828310.3,1890.7417,50858,0
Tamil Nadu,2018,3,Tiruchirappalli,TN29,342744,723073924.7,2109.661802,119661,0
Tamil Nadu,2018,3,Tirunelveli,TN30,129280,265496869.8,2053.657718,54056,0
Tamil Nadu,2018,3,Tirupathur,TN31,81720,169304781.6,2071.766784,47975,0
Tamil Nadu,2018,3,Tiruppur,TN32,583538,1259741718,2158.799801,172195,0
Tamil Nadu,2018,3,Tiruvannamalai,TN34,147281,281481591.6,1911.187401,77186,0
Tamil Nadu,2018,3,Vellore,TN36,209932,386936905.9,1843.153525,77325,0
Tamil Nadu,2018,3,Viluppuram,TN37,131381,258888256.9,1970.515196,59484,0
Tamil Nadu,2018,3,Virudhunagar,TN38,93460,204113703.5,2183.96858,53656,0
Tamil Nadu,2018,4,Ariyalur,TN01,62904,129214698.2,2054.1571,26505,0
Tamil Nadu,2018,4,Chengalpattu,TN02,1974233,3371036661,1707.517127,483785,0
Tamil Nadu,2018,4,Chennai,TN03,8007699,14632395111,1827.29085,689276,0
Tamil Nadu,2018,4,Coimbatore,TN04,1902305,3656789906,1922.29422,415090,0
Tamil Nadu,2018,4,Cuddalore,TN05,294247,572315407.4,1945.016967,114395,0
Tamil Nadu,2018,4,Dharmapuri,TN06,247249,536806090.4,2171.115315,91253,0
Tamil Nadu,2018,4,Dindigul,TN07,243534,559786657.2,2298.597556,90832,0
Tamil Nadu,2018,4,Erode,TN08,386966,835595470.3,2159.351132,132294,0
Tamil Nadu,2018,4,Kallakkurichi,TN09,126126,268522823.9,2129.004519,59098,0
Tamil Nadu,2018,4,Kancheepuram,TN10,1161731,2100098548,1807.73221,318007,0
Tamil Nadu,2018,4,Kanniyakumari,TN11,151693,344942162.5,2273.949111,72179,0
Tamil Nadu,2018,4,Karur,TN12,146709,306020888.9,2085.903993,48725,0
Tamil Nadu,2018,4,Krishnagiri,TN13,593519,1260396240,2123.598807,172743,0
Tamil Nadu,2018,4,Madurai,TN14,474612,1067216903,2248.609186,183206,0
Tamil Nadu,2018,4,Nagapattinam,TN16,96224,186021593,1933.214094,44023,0
Tamil Nadu,2018,4,Namakkal,TN17,297669,682145913.4,2291.625643,94773,0
Tamil Nadu,2018,4,Perambalur,TN19,50639,104392907.1,2061.512019,22429,0
Tamil Nadu,2018,4,Pudukkottai,TN20,138821,301769878.3,2173.80568,44937,0
Tamil Nadu,2018,4,Ramanathapuram,TN21,90608,207229163.6,2287.09566,40421,0
Tamil Nadu,2018,4,Ranipet,TN22,185758,354380535.5,1907.753827,75577,0
Tamil Nadu,2018,4,Salem,TN23,696312,1471377592,2113.101013,215365,0
Tamil Nadu,2018,4,Sivaganga,TN24,128594,293589030.6,2283.069432,47194,0
Tamil Nadu,2018,4,Tenkasi,TN25,106431,205216635.3,1928.165997,41206,0
Tamil Nadu,2018,4,Thanjavur,TN26,278646,542255739.7,1946.038126,93638,0
Tamil Nadu,2018,4,The Nilgiris,TN18,134481,283004973.1,2104.423473,33617,0
Tamil Nadu,2018,4,Theni,TN27,113542,276985851.7,2439.501257,49911,0
Tamil Nadu,2018,4,Thiruvallur,TN33,1578958,2979682371,1887.119462,514830,0
Tamil Nadu,2018,4,Thiruvarur,TN35,75304,144518281.7,1919.131543,31566,0
Tamil Nadu,2018,4,Thoothukkudi,TN28,141155,272818735,1932.75998,67862,0
Tamil Nadu,2018,4,Tiruchirappalli,TN29,521026,1117403133,2144.620676,160006,0
Tamil Nadu,2018,4,Tirunelveli,TN30,167911,383033218.9,2281.168112,70740,0
Tamil Nadu,2018,4,Tirupathur,TN31,143871,291583053.7,2026.697901,65372,0
Tamil Nadu,2018,4,Tiruppur,TN32,811860,1780229998,2192.779541,227253,0
Tamil Nadu,2018,4,Tiruvannamalai,TN34,242571,468651175.4,1932.016504,105024,0
Tamil Nadu,2018,4,Vellore,TN36,311703,577960235.5,1854.20171,103405,0
Tamil Nadu,2018,4,Viluppuram,TN37,214391,408880677.5,1907.172771,81637,0
Tamil Nadu,2018,4,Virudhunagar,TN38,157442,327805716.2,2082.072866,71704,0
Tamil Nadu,2019,1,Ariyalur,TN01,73816,152352863.7,2063.954478,32852,0
Tamil Nadu,2019,1,Chengalpattu,TN02,3285713,4918695631,1496.994908,578045,0
Tamil Nadu,2019,1,Chennai,TN03,11642449,18810971715,1615.722922,830586,0
Tamil Nadu,2019,1,Coimbatore,TN04,2709665,5072064994,1871.842089,495350,0
Tamil Nadu,2019,1,Cuddalore,TN05,371882,699951874.5,1882.188099,138966,0
Tamil Nadu,2019,1,Dharmapuri,TN06,331500,668652808.1,2017.052211,111273,0
Tamil Nadu,2019,1,Dindigul,TN07,296645,653290732.4,2202.264432,109937,0
Tamil Nadu,2019,1,Erode,TN08,530256,1057858608,1994.996016,157469,0
Tamil Nadu,2019,1,Kallakkurichi,TN09,156496,337609667.7,2157.305412,73253,0
Tamil Nadu,2019,1,Kancheepuram,TN10,1732340,2735468905,1579.06006,385091,0
Tamil Nadu,2019,1,Kanniyakumari,TN11,181053,403789101.7,2230.225965,87667,0
Tamil Nadu,2019,1,Karur,TN12,185137,377068327,2036.698915,58673,0
Tamil Nadu,2019,1,Krishnagiri,TN13,848874,1549327562,1825.156104,212859,0
Tamil Nadu,2019,1,Madurai,TN14,662080,1386372055,2093.964558,224783,0
Tamil Nadu,2019,1,Nagapattinam,TN16,124400,244377942.7,1964.452915,54318,0
Tamil Nadu,2019,1,Namakkal,TN17,381248,779612379.6,2044.895657,112549,0
Tamil Nadu,2019,1,Perambalur,TN19,67010,140622320.2,2098.527387,27434,0
Tamil Nadu,2019,1,Pudukkottai,TN20,184227,348619009.3,1892.333965,55252,0
Tamil Nadu,2019,1,Ramanathapuram,TN21,117510,261212990.6,2222.900099,49864,0
Tamil Nadu,2019,1,Ranipet,TN22,275147,468967113.4,1704.423866,93392,0
Tamil Nadu,2019,1,Salem,TN23,949562,1916555035,2018.356921,257624,0
Tamil Nadu,2019,1,Sivaganga,TN24,159965,364945762.5,2281.410074,57822,0
Tamil Nadu,2019,1,Tenkasi,TN25,126012,235423158.4,1868.259835,50065,0
Tamil Nadu,2019,1,Thanjavur,TN26,405498,669639246,1651.399627,113549,0
Tamil Nadu,2019,1,The Nilgiris,TN18,158492,309832942.6,1954.880641,41312,0
Tamil Nadu,2019,1,Theni,TN27,141271,316272934.6,2238.767579,60522,0
Tamil Nadu,2019,1,Thiruvallur,TN33,2305713,3957616692,1716.439423,625908,0
Tamil Nadu,2019,1,Thiruvarur,TN35,97262,195536577.8,2010.410826,39202,0
Tamil Nadu,2019,1,Thoothukkudi,TN28,180015,359895560.1,1999.253174,82778,0
Tamil Nadu,2019,1,Tiruchirappalli,TN29,739515,1460934060,1975.529989,193798,0
Tamil Nadu,2019,1,Tirunelveli,TN30,206676,446437663,2160.084688,85506,0
Tamil Nadu,2019,1,Tirupathur,TN31,202883,385038982.6,1897.837584,81010,0
Tamil Nadu,2019,1,Tiruppur,TN32,1078231,2186722074,2028.064556,273869,0
Tamil Nadu,2019,1,Tiruvannamalai,TN34,335517,587600686.2,1751.329102,129411,0
Tamil Nadu,2019,1,Vellore,TN36,521653,796074971.7,1526.06229,126690,0
Tamil Nadu,2019,1,Viluppuram,TN37,286859,514030368.8,1791.926936,100564,0
Tamil Nadu,2019,1,Virudhunagar,TN38,222473,434593501.1,1953.466268,87060,0
Tamil Nadu,2019,2,Ariyalur,TN01,78382,182726352.9,2331.228508,39587,147113
Tamil Nadu,2019,2,Chengalpattu,TN02,3719692,5655296089,1520.366764,667137,4350196
Tamil Nadu,2019,2,Chennai,TN03,10577435,20366477248,1925.464656,969955,5191213
Tamil Nadu,2019,2,Coimbatore,TN04,3191687,7063644440,2213.138206,584160,2460549
Tamil Nadu,2019,2,Cuddalore,TN05,338724,724326506.7,2138.397358,165183,567420
Tamil Nadu,2019,2,Dharmapuri,TN06,323447,750439298.5,2320.13065,131769,588276
Tamil Nadu,2019,2,Dindigul,TN07,288758,696936336.8,2413.565466,131833,509924
Tamil Nadu,2019,2,Erode,TN08,618730,1395266699,2255.049374,185565,634853
Tamil Nadu,2019,2,Kallakkurichi,TN09,166891,378429511.9,2267.524983,88699,312180
Tamil Nadu,2019,2,Kancheepuram,TN10,1656532,2936409444,1772.624642,447527,2383830
Tamil Nadu,2019,2,Kanniyakumari,TN11,207995,466208102.1,2241.438987,106688,357168
Tamil Nadu,2019,2,Karur,TN12,179180,416267818.2,2323.182376,69047,236338
Tamil Nadu,2019,2,Krishnagiri,TN13,663016,1504554590,2269.258343,252986,1223317
Tamil Nadu,2019,2,Madurai,TN14,741073,1703311128,2298.439058,268420,1069867
Tamil Nadu,2019,2,Nagapattinam,TN16,134853,288878413.1,2142.172685,65797,235307
Tamil Nadu,2019,2,Namakkal,TN17,329353,809609337.9,2458.181155,131560,435958
Tamil Nadu,2019,2,Perambalur,TN19,71612,161197712.6,2250.98744,32787,111749
Tamil Nadu,2019,2,Pudukkottai,TN20,142843,321121330.5,2248.071873,66892,245413
Tamil Nadu,2019,2,Ramanathapuram,TN21,123783,296811295.9,2397.835695,60663,222299
Tamil Nadu,2019,2,Ranipet,TN22,252482,511118431.9,2024.375725,109648,471102
Tamil Nadu,2019,2,Salem,TN23,1018100,2340941776,2299.324011,302033,1121130
Tamil Nadu,2019,2,Sivaganga,TN24,152693,372992810.1,2442.762996,69744,264125
Tamil Nadu,2019,2,Tenkasi,TN25,110318,247940691.3,2247.50894,59877,196035
Tamil Nadu,2019,2,Thanjavur,TN26,339651,680121355.5,2002.412345,136597,477643
Tamil Nadu,2019,2,The Nilgiris,TN18,137469,343730237.8,2500.420006,50589,237651
Tamil Nadu,2019,2,Theni,TN27,141459,356493376.3,2520.11803,71870,254448
Tamil Nadu,2019,2,Thiruvallur,TN33,2486358,4674408138,1880.02216,733978,3676621
Tamil Nadu,2019,2,Thiruvarur,TN35,93958,201988781.3,2149.777361,47988,166776
Tamil Nadu,2019,2,Thoothukkudi,TN28,185632,412772487.7,2223.606316,99080,336066
Tamil Nadu,2019,2,Tiruchirappalli,TN29,776306,1748258486,2252.022381,229886,888105
Tamil Nadu,2019,2,Tirunelveli,TN30,198144,472709052.3,2385.684413,102281,349486
Tamil Nadu,2019,2,Tirupathur,TN31,206045,439049538,2130.842962,96362,392426
Tamil Nadu,2019,2,Tiruppur,TN32,1179119,2631888253,2232.080267,324350,1411179
Tamil Nadu,2019,2,Tiruvannamalai,TN34,321071,651936392.5,2030.505379,154806,594681
Tamil Nadu,2019,2,Vellore,TN36,527517,961718767.4,1823.104786,150242,706719
Tamil Nadu,2019,2,Viluppuram,TN37,277403,576610926.2,2078.603787,119969,483368
Tamil Nadu,2019,2,Virudhunagar,TN38,214026,465084869.4,2173.029769,104054,348430
Tamil Nadu,2019,3,Ariyalur,TN01,102318,210754842.6,2059.80221,44894,492736
Tamil Nadu,2019,3,Chengalpattu,TN02,5765425,7255276541,1258.411399,744424,18193512
Tamil Nadu,2019,3,Chennai,TN03,11333032,23024193806,2031.600529,1090190,18954685
Tamil Nadu,2019,3,Coimbatore,TN04,4303835,9457627886,2197.488493,669547,9707815
Tamil Nadu,2019,3,Cuddalore,TN05,429418,854430041.5,1989.739698,187772,1968965
Tamil Nadu,2019,3,Dharmapuri,TN06,404500,892434523.6,2206.265819,149491,1988881
Tamil Nadu,2019,3,Dindigul,TN07,411188,865233220.4,2104.2278,151511,1791979
Tamil Nadu,2019,3,Erode,TN08,824050,1809433459,2195.781152,210555,2276841
Tamil Nadu,2019,3,Kallakkurichi,TN09,214180,462594169.7,2159.838312,101377,1058365
Tamil Nadu,2019,3,Kancheepuram,TN10,2374121,3749463856,1579.306133,503192,9099325
Tamil Nadu,2019,3,Kanniyakumari,TN11,293582,576372340.3,1963.241412,125378,1266941
Tamil Nadu,2019,3,Karur,TN12,233312,527606128.1,2261.375875,78089,822025
Tamil Nadu,2019,3,Krishnagiri,TN13,906439,1897364249,2093.206767,290478,4362654
Tamil Nadu,2019,3,Madurai,TN14,1004838,2163231650,2152.816324,305793,3683037
Tamil Nadu,2019,3,Nagapattinam,TN16,182524,374062397.5,2049.387464,75279,792031
Tamil Nadu,2019,3,Namakkal,TN17,436893,1016896335,2327.563809,148504,1602205
Tamil Nadu,2019,3,Perambalur,TN19,97443,202989238,2083.158749,37320,386355
Tamil Nadu,2019,3,Pudukkottai,TN20,195452,403435245.9,2064.114186,76291,853544
Tamil Nadu,2019,3,Ramanathapuram,TN21,164056,364511483.8,2221.872311,68938,742215
Tamil Nadu,2019,3,Ranipet,TN22,319434,621745958.4,1946.398813,123211,1585562
Tamil Nadu,2019,3,Salem,TN23,1348219,3089948772,2291.874519,342259,3940685
Tamil Nadu,2019,3,Sivaganga,TN24,203568,461238657.8,2265.771918,79695,896599
Tamil Nadu,2019,3,Tenkasi,TN25,149611,316677496.9,2116.67255,68561,651705
Tamil Nadu,2019,3,Thanjavur,TN26,499378,862709786,1727.568667,156723,1899755
Tamil Nadu,2019,3,The Nilgiris,TN18,172729,366416212,2121.335804,59223,743196
Tamil Nadu,2019,3,Theni,TN27,182650,415596823.9,2275.372701,82211,845240
Tamil Nadu,2019,3,Thiruvallur,TN33,3497534,5790229761,1655.517791,828137,13735986
Tamil Nadu,2019,3,Thiruvarur,TN35,130645,261636404.9,2002.651498,55010,563206
Tamil Nadu,2019,3,Thoothukkudi,TN28,251434,514591122.2,2046.625048,112797,1169932
Tamil Nadu,2019,3,Tiruchirappalli,TN29,1028271,2283457399,2220.676649,261919,3188576
Tamil Nadu,2019,3,Tirunelveli,TN30,266559,571521395.7,2144.070902,117255,1175307
Tamil Nadu,2019,3,Tirupathur,TN31,280191,551887987.5,1969.68492,110825,1372746
Tamil Nadu,2019,3,Tiruppur,TN32,1583318,3459384834,2184.895791,371296,5086753
Tamil Nadu,2019,3,Tiruvannamalai,TN34,408695,788782442.4,1930.002673,174910,2027981
Tamil Nadu,2019,3,Vellore,TN36,776654,1201803230,1547.411369,171770,2853368
Tamil Nadu,2019,3,Viluppuram,TN37,347727,691014122.5,1987.231715,135787,1636429
Tamil Nadu,2019,3,Virudhunagar,TN38,286960,603050825.4,2101.515282,118223,1273205
Tamil Nadu,2019,4,Ariyalur,TN01,135252,270334848.6,1998.749361,52294,617517
Tamil Nadu,2019,4,Chengalpattu,TN02,7809082,9083457171,1163.191419,829575,22382821
Tamil Nadu,2019,4,Chennai,TN03,16437269,31810645818,1935.275612,1216610,22828193
Tamil Nadu,2019,4,Coimbatore,TN04,5937176,11949970483,2012.736439,767480,12267898
Tamil Nadu,2019,4,Cuddalore,TN05,554320,1069462595,1929.323486,216583,2459744
Tamil Nadu,2019,4,Dharmapuri,TN06,545240,1179249689,2162.808468,171677,2525020
Tamil Nadu,2019,4,Dindigul,TN07,570988,1157558220,2027.289925,177010,2388757
Tamil Nadu,2019,4,Erode,TN08,1092587,2315486949,2119.270089,242324,2893474
Tamil Nadu,2019,4,Kallakkurichi,TN09,293430,615206202.5,2096.602946,118948,1382861
Tamil Nadu,2019,4,Kancheepuram,TN10,3134851,4643283493,1481.181559,564806,11050988
Tamil Nadu,2019,4,Kanniyakumari,TN11,421655,795547991.6,1886.727281,147268,1703596
Tamil Nadu,2019,4,Karur,TN12,303847,651278225,2143.441354,89726,1036381
Tamil Nadu,2019,4,Krishnagiri,TN13,1302647,2599923579,1995.877302,335178,5693842
Tamil Nadu,2019,4,Madurai,TN14,1315576,2775348044,2109.606776,351234,4634811
Tamil Nadu,2019,4,Nagapattinam,TN16,234840,461426174.7,1964.85341,87998,989769
Tamil Nadu,2019,4,Namakkal,TN17,559495,1234659045,2206.7383,169515,1979201
Tamil Nadu,2019,4,Perambalur,TN19,130104,262954158.3,2021.107409,43804,494635
Tamil Nadu,2019,4,Pudukkottai,TN20,250329,513371629.5,2050.787681,89251,1061296
Tamil Nadu,2019,4,Ramanathapuram,TN21,217020,466879311,2151.319284,80027,961831
Tamil Nadu,2019,4,Ranipet,TN22,421689,816050436.5,1935.194981,141642,2023415
Tamil Nadu,2019,4,Salem,TN23,1754893,3897469229,2220.915594,390301,4975680
Tamil Nadu,2019,4,Sivaganga,TN24,293949,681274042.3,2317.660691,92648,1107528
Tamil Nadu,2019,4,Tenkasi,TN25,193559,403713924.4,2085.740908,79619,824540
Tamil Nadu,2019,4,Thanjavur,TN26,634748,1089380866,1716.24151,181672,2336862
Tamil Nadu,2019,4,The Nilgiris,TN18,254745,537415179.5,2109.620128,69335,970095
Tamil Nadu,2019,4,Theni,TN27,256489,559543041.2,2181.547907,96179,1142433
Tamil Nadu,2019,4,Thiruvallur,TN33,4441180,7308502938,1645.62187,934744,16550582
Tamil Nadu,2019,4,Thiruvarur,TN35,169631,333129126.8,1963.8458,64519,719556
Tamil Nadu,2019,4,Thoothukkudi,TN28,334748,673765706.7,2012.754988,131336,1491277
Tamil Nadu,2019,4,Tiruchirappalli,TN29,1364259,2850823023,2089.649416,299366,4026588
Tamil Nadu,2019,4,Tirunelveli,TN30,360780,745395226.1,2066.065819,136178,1506103
Tamil Nadu,2019,4,Tirupathur,TN31,385208,757709091.3,1967.012864,129026,1825987
Tamil Nadu,2019,4,Tiruppur,TN32,2020118,4339514037,2148.14879,427694,6111411
Tamil Nadu,2019,4,Tiruvannamalai,TN34,561787,1076989969,1917.078838,202112,2639455
Tamil Nadu,2019,4,Vellore,TN36,1053293,1572585256,1493.017855,198172,3676316
Tamil Nadu,2019,4,Viluppuram,TN37,478192,911152034.8,1905.410452,157860,2142547
Tamil Nadu,2019,4,Virudhunagar,TN38,371435,780408757.3,2101.064136,136782,1588707
Tamil Nadu,2020,1,Ariyalur,TN01,165086,313673706.2,1900.062429,60040,750655
Tamil Nadu,2020,1,Chengalpattu,TN02,8891884,10378205349,1167.154829,912587,24586991
Tamil Nadu,2020,1,Chennai,TN03,21747309,40923609646,1881.778092,1340762,25098869
Tamil Nadu,2020,1,Coimbatore,TN04,6238270,11125605562,1783.444058,868832,14620009
Tamil Nadu,2020,1,Cuddalore,TN05,669682,1217389580,1817.862179,247650,2974425
Tamil Nadu,2020,1,Dharmapuri,TN06,710147,1428767863,2011.932548,194617,3208124
Tamil Nadu,2020,1,Dindigul,TN07,709993,1404557847,1978.269993,204661,2864002
Tamil Nadu,2020,1,Erode,TN08,1099499,2216542210,2015.956549,279035,3501764
Tamil Nadu,2020,1,Kallakkurichi,TN09,389050,749829658.2,1927.33494,138096,1826308
Tamil Nadu,2020,1,Kancheepuram,TN10,3618880,5144042351,1421.445959,626872,12333880
Tamil Nadu,2020,1,Kanniyakumari,TN11,496514,897557961.8,1807.719343,171611,1981360
Tamil Nadu,2020,1,Karur,TN12,295868,575547948.2,1945.286236,102936,1273957
Tamil Nadu,2020,1,Krishnagiri,TN13,1806032,3381602584,1872.393503,379857,6993104
Tamil Nadu,2020,1,Madurai,TN14,1334450,2667507197,1998.956272,402474,5507257
Tamil Nadu,2020,1,Nagapattinam,TN16,286488,547649427.2,1911.596392,101777,1199502
Tamil Nadu,2020,1,Namakkal,TN17,608364,1275350220,2096.360436,191510,2352284
Tamil Nadu,2020,1,Perambalur,TN19,145161,268745282.7,1851.360095,50493,630038
Tamil Nadu,2020,1,Pudukkottai,TN20,311955,586368876.6,1879.65853,103610,1301766
Tamil Nadu,2020,1,Ramanathapuram,TN21,268096,551491649,2057.0678,93243,1175864
Tamil Nadu,2020,1,Ranipet,TN22,510180,954319079.7,1870.553686,160257,2386777
Tamil Nadu,2020,1,Salem,TN23,1816883,3938965855,2167.979917,442045,5979694
Tamil Nadu,2020,1,Sivaganga,TN24,325464,668117971.1,2052.816813,106993,1359734
Tamil Nadu,2020,1,Tenkasi,TN25,243203,464791849.4,1911.127122,92142,1017754
Tamil Nadu,2020,1,Thanjavur,TN26,741474,1219035469,1644.070418,208798,2797086
Tamil Nadu,2020,1,The Nilgiris,TN18,286999,541866233.1,1888.042234,80235,1121593
Tamil Nadu,2020,1,Theni,TN27,317448,663250209,2089.319224,111186,1398101
Tamil Nadu,2020,1,Thiruvallur,TN33,5190597,8255497495,1590.471673,1041642,18732482
Tamil Nadu,2020,1,Thiruvarur,TN35,212930,408094487,1916.566416,75272,891778
Tamil Nadu,2020,1,Thoothukkudi,TN28,429017,812706179.8,1894.344932,152572,1838344
Tamil Nadu,2020,1,Tiruchirappalli,TN29,1199094,2346754056,1957.105995,339829,4719933
Tamil Nadu,2020,1,Tirunelveli,TN30,456558,862756791.4,1889.698114,158258,1860525
Tamil Nadu,2020,1,Tirupathur,TN31,497274,918744039.4,1847.560981,148648,2283628
Tamil Nadu,2020,1,Tiruppur,TN32,1918620,3829323477,1995.873845,488697,7062739
Tamil Nadu,2020,1,Tiruvannamalai,TN34,701438,1285320071,1832.407242,230261,3220937
Tamil Nadu,2020,1,Vellore,TN36,1236004,1793602013,1451.129619,225181,4369641
Tamil Nadu,2020,1,Viluppuram,TN37,597802,1047289608,1751.900476,181301,2691021
Tamil Nadu,2020,1,Virudhunagar,TN38,479760,905206376.6,1886.790013,158388,1996827
Tamil Nadu,2020,2,Ariyalur,TN01,263779,410063988.6,1554.574051,70530,1030795
Tamil Nadu,2020,2,Chengalpattu,TN02,3911793,5672393785,1450.075141,979769,11430968
Tamil Nadu,2020,2,Chennai,TN03,12611208,29147317645,2311.22329,1436722,13039961
Tamil Nadu,2020,2,Coimbatore,TN04,4598586,9331489603,2029.208457,958191,9575606
Tamil Nadu,2020,2,Cuddalore,TN05,929530,1458835726,1569.433721,283455,3562036
Tamil Nadu,2020,2,Dharmapuri,TN06,971777,1539558696,1584.271593,221016,3874848
Tamil Nadu,2020,2,Dindigul,TN07,875201,1467678449,1676.961576,236638,3137832
Tamil Nadu,2020,2,Erode,TN08,1139240,2119973187,1860.86618,317681,3331606
Tamil Nadu,2020,2,Kallakkurichi,TN09,607847,980428588.7,1612.952912,160550,2486862
